,exp_name,env_name,seed,metric,env_step,value
2722,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,14997504,15.9778
2723,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,17497088,16.1885
2724,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,19996672,16.3405
2725,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,22496256,15.9287
2726,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,24995840,16.4463
2727,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,27495424,15.6652
2728,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,29995008,16.0387
2729,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,32494592,15.9948
2730,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,34994176,15.3057
2731,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,37493760,15.1174
2732,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,39993344,15.9669
2733,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,42492928,15.1766
2734,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,44992512,15.6153
2735,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,47492096,15.5333
2736,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,49991680,15.7624
2737,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_return,50000896,15.7462
2738,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,0,0.0
2739,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,2499584,0.0
2740,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,4999168,0.0
2741,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,7498752,0.0
2742,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,9998336,0.0
2743,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,12497920,0.0
2744,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,14997504,0.0
2745,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,17497088,0.0
2746,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,19996672,0.0
2747,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,22496256,0.0
2748,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,24995840,0.0
2749,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,27495424,0.0
2750,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,29995008,0.0
2751,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,32494592,0.0
2752,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,34994176,0.0
2753,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,37493760,0.0
2754,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,39993344,0.0
2755,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,42492928,0.0
2756,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,44992512,0.0
2757,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,47492096,0.0
2758,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,49991680,0.0
2759,WarpSAC-A,Mjlab-Lift-Cube-Yam-Rgb,5,avg_success,50000896,0.0
2760,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,0,-16.0485
2761,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,2499584,15.7269
2762,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,4999168,16.4225
2763,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,7498752,17.8818
2764,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,9998336,17.5394
2765,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,12497920,17.6869
2766,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,14997504,17.6525
2767,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,17497088,16.8935
2768,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,19996672,16.9791
2769,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,22496256,17.1807
2770,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,24995840,17.4007
2771,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,27495424,17.57
2772,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,29995008,16.5032
2773,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,32494592,17.5939
2774,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,34994176,17.3156
2775,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,37493760,16.8171
2776,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,39993344,16.1612
2777,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,42492928,17.288
2778,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,44992512,16.7589
2779,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,47492096,17.2353
2780,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,49991680,17.6057
2781,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_return,50000896,17.2155
2782,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,0,0.0
2783,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,2499584,0.0
2784,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,4999168,0.0
2785,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,7498752,0.0
2786,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,9998336,0.0
2787,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,12497920,0.0
2788,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,14997504,0.0
2789,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,17497088,0.0
2790,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,19996672,0.0
2791,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,22496256,0.0
2792,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,24995840,0.0
2793,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,27495424,0.0
2794,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,29995008,0.0
2795,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,32494592,0.0
2796,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,34994176,0.0
2797,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,37493760,0.0
2798,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,39993344,0.0
2799,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,42492928,0.0
2800,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,44992512,0.0
2801,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,47492096,0.0
2802,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,49991680,0.0
2803,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,1,avg_success,50000896,0.0
2804,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,0,-5.66
2805,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,2499584,15.5403
2806,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,4999168,16.2707
2807,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,7498752,17.4448
2808,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,9998336,17.2403
2809,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,12497920,17.9644
2810,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,14997504,17.3382
2811,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,17497088,17.1541
2812,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,19996672,17.9966
2813,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,22496256,17.4393
2814,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,24995840,18.2184
2815,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,27495424,17.66
2816,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,29995008,17.674
2817,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,32494592,17.6531
2818,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,34994176,16.6433
2819,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,37493760,17.6156
2820,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,39993344,17.8476
2821,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,42492928,17.1103
2822,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,44992512,17.6478
2823,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,47492096,16.7806
2824,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,49991680,17.1591
2825,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_return,50000896,17.4606
2826,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,0,0.0
2827,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,2499584,0.0
2828,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,4999168,0.0
2829,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,7498752,0.0
2830,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,9998336,0.0
2831,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,12497920,0.0
2832,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,14997504,0.0
2833,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,17497088,0.0
2834,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,19996672,0.0
2835,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,22496256,0.0
2836,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,24995840,0.0
2837,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,27495424,0.0
2838,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,29995008,0.0
2839,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,32494592,0.0
2840,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,34994176,0.0
2841,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,37493760,0.0
2842,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,39993344,0.0
2843,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,42492928,0.0
2844,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,44992512,0.0
2845,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,47492096,0.0
2846,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,49991680,0.0
2847,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,2,avg_success,50000896,0.0
2848,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,0,-4.2013
2849,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,2499584,16.1865
2850,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,4999168,16.6744
2851,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,7498752,18.0993
2852,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,9998336,17.8891
2853,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,12497920,18.475
2854,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,14997504,17.0585
2855,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,17497088,16.9217
2856,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,19996672,17.7465
2857,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,22496256,16.9841
2858,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,24995840,17.5655
2859,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,27495424,17.8066
2860,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,29995008,17.0849
2861,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,32494592,17.75
2862,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,34994176,17.1971
2863,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,37493760,17.0149
2864,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,39993344,17.2611
2865,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,42492928,17.2501
2866,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,44992512,17.0791
2867,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,47492096,16.9576
2868,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,49991680,16.976
2869,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_return,50000896,17.4779
2870,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,0,0.0
2871,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,2499584,0.0
2872,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,4999168,0.0
2873,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,7498752,0.0
2874,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,9998336,0.0
2875,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,12497920,0.0
2876,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,14997504,0.0
2877,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,17497088,0.0
2878,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,19996672,0.0
2879,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,22496256,0.0
2880,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,24995840,0.0
2881,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,27495424,0.0
2882,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,29995008,0.0
2883,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,32494592,0.0
2884,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,34994176,0.0
2885,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,37493760,0.0
2886,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,39993344,0.0
2887,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,42492928,0.0
2888,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,44992512,0.0
2889,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,47492096,0.0
2890,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,49991680,0.0
2891,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,3,avg_success,50000896,0.0
2892,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,0,-16.3779
2893,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,2499584,15.0892
2894,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,4999168,16.678
2895,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,7498752,17.8535
2896,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,9998336,17.487
2897,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,12497920,17.8621
2898,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,14997504,16.9117
2899,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,17497088,16.9618
2900,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,19996672,17.6597
2901,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,22496256,17.0446
2902,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,24995840,17.5521
2903,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,27495424,17.1159
2904,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,29995008,17.2464
2905,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,32494592,16.9037
2906,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,34994176,17.9788
2907,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,37493760,16.8548
2908,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,39993344,17.6595
2909,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,42492928,16.8247
2910,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,44992512,17.0049
2911,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,47492096,17.1668
2912,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,49991680,16.6363
2913,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_return,50000896,17.3847
2914,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,0,0.0
2915,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,2499584,0.0
2916,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,4999168,0.0
2917,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,7498752,0.0
2918,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,9998336,0.0
2919,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,12497920,0.0
2920,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,14997504,0.0
2921,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,17497088,0.0
2922,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,19996672,0.0
2923,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,22496256,0.0
2924,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,24995840,0.0
2925,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,27495424,0.0
2926,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,29995008,0.0
2927,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,32494592,0.0
2928,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,34994176,0.0
2929,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,37493760,0.0
2930,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,39993344,0.0
2931,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,42492928,0.0
2932,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,44992512,0.0
2933,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,47492096,0.0
2934,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,49991680,0.0
2935,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,4,avg_success,50000896,0.0
2936,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,0,8.544
2937,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,2499584,14.861
2938,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,4999168,17.7955
2939,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,7498752,17.6162
2940,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,9998336,18.1446
2941,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,12497920,18.0282
2942,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,14997504,17.2588
2943,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,17497088,18.3228
2944,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,19996672,17.5431
2945,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,22496256,17.2886
2946,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,24995840,17.4707
2947,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,27495424,17.6796
2948,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,29995008,17.9155
2949,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,32494592,17.4627
2950,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,34994176,16.6832
2951,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,37493760,17.6775
2952,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,39993344,16.8494
2953,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,42492928,17.3209
2954,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,44992512,17.5861
2955,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,47492096,17.2297
2956,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,49991680,17.1256
2957,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_return,50000896,17.9543
2958,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,0,0.0
2959,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,2499584,0.0
2960,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,4999168,0.0
2961,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,7498752,0.0
2962,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,9998336,0.0
2963,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,12497920,0.0
2964,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,14997504,0.0
2965,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,17497088,0.0
2966,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,19996672,0.0
2967,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,22496256,0.0
2968,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,24995840,0.0
2969,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,27495424,0.0
2970,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,29995008,0.0
2971,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,32494592,0.0
2972,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,34994176,0.0
2973,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,37493760,0.0
2974,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,39993344,0.0
2975,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,42492928,0.0
2976,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,44992512,0.0
2977,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,47492096,0.0
2978,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,49991680,0.0
2979,WarpSAC-A,Mjlab-Multi-Cube-Seg-Yam,5,avg_success,50000896,0.0
2980,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,0,-2.5332
2981,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,2499584,11.1983
2982,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,4999168,14.5471
2983,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,7498752,32.3879
2984,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,9998336,39.5537
2985,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,12497920,50.8663
2986,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,14997504,65.0851
2987,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,17497088,71.7339
2988,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,19996672,75.639
2989,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,22496256,78.0877
2990,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,24995840,83.634
2991,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,27495424,84.7478
2992,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,29995008,89.3264
2993,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,32494592,88.5663
2994,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,34994176,89.9651
2995,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,37493760,91.9747
2996,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,39993344,91.7615
2997,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,42492928,92.5618
2998,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,44992512,92.1966
2999,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,47492096,93.7108
3000,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,49991680,94.862
3001,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_return,50000896,91.5985
3002,WarpSAC-A,Mjlab-Velocity-Flat-Unitree-G1,1,avg_success,0,0.0
